station_idx,r_over_R,X,Y,Z
0,0.0,7.962391999999999e-05,0.0,0.015875
0,0.0,0.00039446590769230764,0.0,0.015557500000000002
0,0.0,0.0007086170153846153,0.0,0.01524
0,0.0,0.0010212800738461536,0.0,0.014922499999999998
0,0.0,0.0013316977723076921,0.0,0.014605
0,0.0,0.001942953852307692,0.0,0.01397
0,0.0,0.002539728024615384,0.0,0.013335000000000003
0,0.0,0.003122578307692307,0.0,0.0127
0,0.0,0.003692102578461538,0.0,0.012065
0,0.0,0.00424811483076923,0.0,0.01143
0,0.0,0.004790136763076922,0.0,0.010794999999999999
0,0.0,0.005317716646153845,0.0,0.010159999999999999
0,0.0,0.005830442609230769,0.0,0.009525000000000002
0,0.0,0.00632794264,0.0,0.008890000000000002
0,0.0,0.0068100174461538454,0.0,0.008255000000000002
0,0.0,0.007276494307692306,0.0,0.007619999999999998
0,0.0,0.00772721379076923,0.0,0.006984999999999998
0,0.0,0.008162069606153845,0.0,0.006349999999999998
0,0.0,0.008580769458461538,0.0,0.005715000000000001
0,0.0,0.008982051163076923,0.0,0.005080000000000001
0,0.0,0.009364373526153843,0.0,0.004445000000000001
0,0.0,0.009726195353846154,0.0,0.003810000000000001
0,0.0,0.010066028596923076,0.0,0.0031750000000000007
0,0.0,0.010382478209230767,0.0,0.002539999999999997
0,0.0,0.01067515889230769,0.0,0.0019050000000000004
0,0.0,0.010943964356923077,0.0,0.0012700000000000003
0,0.0,0.011188868030769229,0.0,0.0006350000000000001
0,0.0,0.011409776910769229,0.0,0.0
0,0.0,0.011606411987692305,0.0,-0.0006350000000000001
0,0.0,0.011777205495384614,0.0,-0.0012699999999999986
0,0.0,0.011920005076923076,0.0,-0.0019050000000000004
0,0.0,0.012032698233846152,0.0,-0.0025400000000000006
0,0.0,0.012113145895384612,0.0,-0.003174999999999999
0,0.0,0.012159647433846153,0.0,-0.003809999999999999
0,0.0,0.012173651039999999,0.0,-0.004445000000000001
0,0.0,0.012157880375384613,0.0,-0.0050799999999999994
0,0.0,0.012115072387692306,0.0,-0.005715
0,0.0,0.01204793745230769,0.0,-0.00635
0,0.0,0.011957751039999999,0.0,-0.006985
0,0.0,0.01183583729230769,0.0,-0.00762
0,0.0,0.01166933521230769,0.0,-0.008255
0,0.0,0.011445131366153844,0.0,-0.00889
0,0.0,0.011149766879999998,0.0,-0.009524999999999999
0,0.0,0.01077091220307692,0.0,-0.01016
0,0.0,0.01030616254153846,0.0,-0.010794999999999999
