station_idx,r_over_R,X,Y,Z
0,0.04136690647482014,3.635638595555555e-07,0.014604999999999998,2.54e-05
0,0.04136690647482014,1.8011364909401708e-06,0.014604999999999998,2.4891999999999998e-05
0,0.04136690647482014,3.2355545552136746e-06,0.014604999999999998,2.4384000000000002e-05
0,0.04136690647482014,4.663178167247863e-06,0.014604999999999998,2.3876e-05
0,0.04136690647482014,6.080549436170939e-06,0.014604999999999998,2.3367999999999997e-05
0,0.04136690647482014,8.871552687726496e-06,0.014604999999999998,2.2352e-05
0,0.04136690647482014,1.1596431359452991e-05,0.014604999999999998,2.1336e-05
0,0.04136690647482014,1.4257733370940169e-05,0.014604999999999998,2.0320000000000002e-05
0,0.04136690647482014,1.6858188636034185e-05,0.014604999999999998,1.9304000000000004e-05
0,0.04136690647482014,1.9396947848205128e-05,0.014604999999999998,1.8288e-05
0,0.04136690647482014,2.1871827076376066e-05,0.014604999999999998,1.7272e-05
0,0.04136690647482014,2.4280763718974354e-05,0.014604999999999998,1.6255999999999995e-05
0,0.04136690647482014,2.6621877168683756e-05,0.014604999999999998,1.5240000000000003e-05
0,0.04136690647482014,2.8893468812444444e-05,0.014604999999999998,1.4224000000000005e-05
0,0.04136690647482014,3.1094628678974355e-05,0.014604999999999998,1.3208e-05
0,0.04136690647482014,3.3224568126495724e-05,0.014604999999999998,1.2192000000000001e-05
0,0.04136690647482014,3.52825591779829e-05,0.014604999999999998,1.1175999999999996e-05
0,0.04136690647482014,3.7268116515418797e-05,0.014604999999999998,1.0159999999999998e-05
0,0.04136690647482014,3.9179905514256404e-05,0.014604999999999998,9.144000000000006e-06
0,0.04136690647482014,4.101216302304273e-05,0.014604999999999998,8.128e-06
0,0.04136690647482014,4.275785193052991e-05,0.014604999999999998,7.112000000000002e-06
0,0.04136690647482014,4.440993512547009e-05,0.014604999999999998,6.095999999999997e-06
0,0.04136690647482014,4.596161815562393e-05,0.014604999999999998,5.079999999999999e-06
0,0.04136690647482014,4.7406531222017086e-05,0.014604999999999998,4.063999999999997e-06
0,0.04136690647482014,4.87429150468376e-05,0.014604999999999998,3.048000000000002e-06
0,0.04136690647482014,4.997028431206838e-05,0.014604999999999998,2.032e-06
0,0.04136690647482014,5.1088517688205125e-05,0.014604999999999998,1.0160000000000018e-06
0,0.04136690647482014,5.20971905219829e-05,0.014604999999999998,0.0
0,0.04136690647482014,5.299502885360683e-05,0.014604999999999998,-1.0160000000000018e-06
0,0.04136690647482014,5.377487424232478e-05,0.014604999999999998,-2.032e-06
0,0.04136690647482014,5.4426898998290596e-05,0.014604999999999998,-3.0479999999999986e-06
0,0.04136690647482014,5.494145742591452e-05,0.014604999999999998,-4.064e-06
0,0.04136690647482014,5.530878250010255e-05,0.014604999999999998,-5.079999999999999e-06
0,0.04136690647482014,5.552110913258119e-05,0.014604999999999998,-6.096000000000001e-06
0,0.04136690647482014,5.558504978133333e-05,0.014604999999999998,-7.112000000000002e-06
0,0.04136690647482014,5.5513040720547e-05,0.014604999999999998,-8.127999999999997e-06
0,0.04136690647482014,5.531757888916238e-05,0.014604999999999998,-9.144e-06
0,0.04136690647482014,5.5011039896615375e-05,0.014604999999999998,-1.0160000000000001e-05
0,0.04136690647482014,5.4599247559111106e-05,0.014604999999999998,-1.1176e-05
0,0.04136690647482014,5.404258779350427e-05,0.014604999999999998,-1.2192e-05
0,0.04136690647482014,5.328233711972649e-05,0.014604999999999998,-1.3208000000000001e-05
0,0.04136690647482014,5.225861942741881e-05,0.014604999999999998,-1.4224e-05
0,0.04136690647482014,5.0909981322666664e-05,0.014604999999999998,-1.524e-05
0,0.04136690647482014,4.918012591548717e-05,0.014604999999999998,-1.6256e-05
0,0.04136690647482014,4.705807288574359e-05,0.014604999999999998,-1.7272e-05
0,0.04136690647482014,4.45497673791453e-05,0.014604999999999998,-1.8288e-05
0,0.04136690647482014,4.162839557524786e-05,0.014604999999999998,-1.9304e-05
0,0.04136690647482014,3.821764121586325e-05,0.014604999999999998,-2.0320000000000002e-05
0,0.04136690647482014,3.423360494878632e-05,0.014604999999999998,-2.1336e-05
0,0.04136690647482014,2.957837386406837e-05,0.014604999999999998,-2.2352000000000002e-05
0,0.04136690647482014,2.6859501002803417e-05,0.014604999999999998,-2.286e-05
0,0.04136690647482014,2.373708621032478e-05,0.014604999999999998,-2.3368e-05
0,0.04136690647482014,2.0032411126837605e-05,0.014604999999999998,-2.3876e-05
0,0.04136690647482014,1.5392770883418803e-05,0.014604999999999998,-2.4384000000000002e-05
0,0.04136690647482014,1.0833572101333332e-05,0.014604999999999998,-2.47904e-05
0,0.04136690647482014,8.332303705982906e-06,0.014604999999999998,-2.49936e-05
0,0.04136690647482014,5.413601151179487e-06,0.014604999999999998,-2.5196800000000002e-05
0,0.04136690647482014,3.5200722427350428e-06,0.014604999999999998,-2.52984e-05
0,0.04136690647482014,2.2610359768888888e-06,0.014604999999999998,-2.53492e-05
0,0.04136690647482014,1.4189485524786323e-06,0.014604999999999998,-2.53746e-05
0,0.04136690647482014,0.0,0.014604999999999998,-2.54e-05
0,0.04136690647482014,-2.8330439247863243e-06,0.014604999999999998,-2.53746e-05
0,0.04136690647482014,-3.6045782424615375e-06,0.014604999999999998,-2.53492e-05
0,0.04136690647482014,-4.738705783658119e-06,0.014604999999999998,-2.52984e-05
0,0.04136690647482014,-6.377442733128205e-06,0.014604999999999998,-2.5196800000000002e-05
0,0.04136690647482014,-8.666687819760683e-06,0.014604999999999998,-2.49936e-05
0,0.04136690647482014,-1.029681037442735e-05,0.014604999999999998,-2.47904e-05
0,0.04136690647482014,-1.2298140547418803e-05,0.014604999999999998,-2.4384000000000002e-05
0,0.04136690647482014,-1.371363120902564e-05,0.014604999999999998,-2.3876e-05
0,0.04136690647482014,-1.4875664536205127e-05,0.014604999999999998,-2.3368e-05
0,0.04136690647482014,-1.5800256023521364e-05,0.014604999999999998,-2.286e-05
0,0.04136690647482014,-1.6456951965401707e-05,0.014604999999999998,-2.2352000000000002e-05
0,0.04136690647482014,-1.7264885134358972e-05,0.014604999999999998,-2.1336e-05
0,0.04136690647482014,-1.7822454871247863e-05,0.014604999999999998,-2.0320000000000002e-05
0,0.04136690647482014,-1.8177161676991452e-05,0.014604999999999998,-1.9304e-05
0,0.04136690647482014,-1.834526370516239e-05,0.014604999999999998,-1.8288e-05
0,0.04136690647482014,-1.835387809996581e-05,0.014604999999999998,-1.7272e-05
0,0.04136690647482014,-1.8229151369572646e-05,0.014604999999999998,-1.6256e-05
0,0.04136690647482014,-1.7996562709880338e-05,0.014604999999999998,-1.524e-05
0,0.04136690647482014,-1.7680438686495726e-05,0.014604999999999998,-1.4224e-05
0,0.04136690647482014,-1.730043467911111e-05,0.014604999999999998,-1.3208000000000001e-05
0,0.04136690647482014,-1.687475011336752e-05,0.014604999999999998,-1.2192e-05
0,0.04136690647482014,-1.6421705744410253e-05,0.014604999999999998,-1.1176e-05
0,0.04136690647482014,-1.5959622327384613e-05,0.014604999999999998,-1.0160000000000001e-05
0,0.04136690647482014,-1.550378737982906e-05,0.014604999999999998,-9.144e-06
0,0.04136690647482014,-1.5055535526290595e-05,0.014604999999999998,-8.127999999999997e-06
0,0.04136690647482014,-1.4612318847179487e-05,0.014604999999999998,-7.112000000000002e-06
0,0.04136690647482014,-1.4171650087658117e-05,0.014604999999999998,-6.096000000000001e-06
0,0.04136690647482014,-1.3730920663384614e-05,0.014604999999999998,-5.079999999999999e-06
0,0.04136690647482014,-1.3288128637538461e-05,0.014604999999999998,-4.064e-06
0,0.04136690647482014,-1.284321334536752e-05,0.014604999999999998,-3.0479999999999986e-06
0,0.04136690647482014,-1.2397024093401709e-05,0.014604999999999998,-2.032e-06
0,0.04136690647482014,-1.1950106864410254e-05,0.014604999999999998,-1.0160000000000018e-06
0,0.04136690647482014,-1.1503189635418803e-05,0.014604999999999998,0.0
0,0.04136690647482014,-1.1056879053948718e-05,0.014604999999999998,1.0160000000000018e-06
0,0.04136690647482014,-1.0611114455247862e-05,0.014604999999999998,2.032e-06
0,0.04136690647482014,-1.0165713845059829e-05,0.014604999999999998,3.048000000000002e-06
0,0.04136690647482014,-9.720434564376068e-06,0.014604999999999998,4.063999999999997e-06
0,0.04136690647482014,-9.275215948444445e-06,0.014604999999999998,5.079999999999999e-06
0,0.04136690647482014,-8.82981533825641e-06,0.014604999999999998,6.095999999999997e-06
0,0.04136690647482014,-8.384293398564102e-06,0.014604999999999998,7.112000000000002e-06
0,0.04136690647482014,-7.938710794119658e-06,0.014604999999999998,8.128e-06
0,0.04136690647482014,-7.493006860170939e-06,0.014604999999999998,9.144000000000006e-06
0,0.04136690647482014,-7.047363590974357e-06,0.014604999999999998,1.0159999999999998e-05
0,0.04136690647482014,-6.601720321777777e-06,0.014604999999999998,1.1175999999999996e-05
0,0.04136690647482014,-6.156137717333333e-06,0.014604999999999998,1.2192000000000001e-05
0,0.04136690647482014,-5.710555112888888e-06,0.014604999999999998,1.3208e-05
0,0.04136690647482014,-5.264972508444444e-06,0.014604999999999998,1.4224000000000005e-05
0,0.04136690647482014,-4.819389904e-06,0.014604999999999998,1.5240000000000003e-05
0,0.04136690647482014,-4.373807299555555e-06,0.014604999999999998,1.6255999999999995e-05
0,0.04136690647482014,-3.928224695111111e-06,0.014604999999999998,1.7272e-05
0,0.04136690647482014,-3.4826420906666665e-06,0.014604999999999998,1.8288e-05
0,0.04136690647482014,-3.037059486222222e-06,0.014604999999999998,1.9304000000000004e-05
0,0.04136690647482014,-2.5914768817777774e-06,0.014604999999999998,2.0320000000000002e-05
0,0.04136690647482014,-2.1458942773333333e-06,0.014604999999999998,2.1336e-05
0,0.04136690647482014,-1.7003116728888887e-06,0.014604999999999998,2.2352e-05
0,0.04136690647482014,-1.2547290684444443e-06,0.014604999999999998,2.3367999999999997e-05
0,0.04136690647482014,-1.0319680985982904e-06,0.014604999999999998,2.3876e-05
0,0.04136690647482014,-8.092071287521366e-07,0.014604999999999998,2.4384000000000002e-05
0,0.04136690647482014,-5.863854941538461e-07,0.014604999999999998,2.4891999999999998e-05
0,0.04136690647482014,-3.635638595555555e-07,0.014604999999999998,2.54e-05
1,0.06600719424460431,0.000153920765564,0.0233045,0.0121158
1,0.06600719424460431,0.0007625408859661538,0.0233045,0.011873484
1,0.06600719424460431,0.0013698254682723075,0.0233045,0.011631168
1,0.06600719424460431,0.0019742335069870766,0.0233045,0.011388851999999998
1,0.06600719424460431,0.0025743010468898455,0.0233045,0.011146535999999999
1,0.06600719424460431,0.003755918377325846,0.0233045,0.010661904
1,0.06600719424460431,0.004909540774595692,0.0233045,0.010177272000000001
1,0.06600719424460431,0.0060362469425461526,0.0233045,0.009692639999999999
1,0.06600719424460431,0.007137192635298768,0.0233045,0.009208008
1,0.06600719424460431,0.008212018284904615,0.0233045,0.008723375999999998
1,0.06600719424460431,0.00925979928806646,0.0233045,0.008238744
1,0.06600719424460431,0.010279662408336922,0.0233045,0.007754111999999997
1,0.06600719424460431,0.011270811459543385,0.0233045,0.007269480000000002
1,0.06600719424460431,0.012232527305787999,0.0233045,0.006784848
1,0.06600719424460431,0.013164424695696925,0.0233045,0.006300216000000001
1,0.06600719424460431,0.01406616974474615,0.0233045,0.005815583999999999
1,0.06600719424460431,0.014937454251836615,0.0233045,0.005330952
1,0.06600719424460431,0.01577807274956892,0.0233045,0.004846319999999998
1,0.06600719424460431,0.016587460202594766,0.0233045,0.0043616880000000025
1,0.06600719424460431,0.01736317668554646,0.0233045,0.0038770560000000003
1,0.06600719424460431,0.01810224292113292,0.0233045,0.003392424
1,0.06600719424460431,0.018801679632063077,0.0233045,0.0029077919999999993
1,0.06600719424460431,0.01945861027474554,0.0233045,0.002423159999999999
1,0.06600719424460431,0.020070338089563385,0.0233045,0.0019385279999999984
1,0.06600719424460431,0.020636118257193845,0.0233045,0.0014538960000000014
1,0.06600719424460431,0.021155745310237537,0.0233045,0.0009692640000000009
1,0.06600719424460431,0.021629167881844612,0.0233045,0.00048463200000000047
1,0.06600719424460431,0.022056206188040616,0.0233045,0.0
1,0.06600719424460431,0.02243632087690215,0.0233045,-0.00048463200000000047
1,0.06600719424460431,0.022766481304288308,0.0233045,-0.0009692639999999992
1,0.06600719424460431,0.023042526755361538,0.0233045,-0.0014538959999999997
1,0.06600719424460431,0.023260373565559076,0.0233045,-0.0019385280000000001
1,0.06600719424460431,0.023415886703468305,0.0233045,-0.002423159999999999
1,0.06600719424460431,0.023505778690699076,0.0233045,-0.0029077919999999993
1,0.06600719424460431,0.023532849020568,0.0233045,-0.003392424
1,0.06600719424460431,0.023502362795184306,0.0233045,-0.0038770559999999985
1,0.06600719424460431,0.02341961080008215,0.0233045,-0.004361688
1,0.06600719424460431,0.023289832453945843,0.0233045,-0.00484632
1,0.06600719424460431,0.023115493365567997,0.0233045,-0.005330951999999999
1,0.06600719424460431,0.02287982225847384,0.0233045,-0.0058155839999999995
1,0.06600719424460431,0.022557957577337844,0.0233045,-0.006300216
1,0.06600719424460431,0.022124549781760924,0.0233045,-0.006784848
1,0.06600719424460431,0.021553581562296,0.0233045,-0.007269479999999999
1,0.06600719424460431,0.020821218700614458,0.0233045,-0.007754112
1,0.06600719424460431,0.01992281249680523,0.0233045,-0.008238744
1,0.06600719424460431,0.018860879926510768,0.0233045,-0.008723376
1,0.06600719424460431,0.017624068915915076,0.0233045,-0.009208008
1,0.06600719424460431,0.016180069716464924,0.0233045,-0.009692639999999999
1,0.06600719424460431,0.014493362151491692,0.0233045,-0.010177272
1,0.06600719424460431,0.012522493173169537,0.0233045,-0.010661904
1,0.06600719424460431,0.011371413434967075,0.0233045,-0.01090422
1,0.06600719424460431,0.010049487554176307,0.0233045,-0.011146536
1,0.06600719424460431,0.008481052160973846,0.0233045,-0.011388852
1,0.06600719424460431,0.006516783822856922,0.0233045,-0.011631167999999999
1,0.06600719424460431,0.004586571706187999,0.0233045,-0.011825020799999999
1,0.06600719424460431,0.003527618413184615,0.0233045,-0.0119219472
1,0.06600719424460431,0.0022919374732855388,0.0233045,-0.012018873599999999
1,0.06600719424460431,0.0014902807311615383,0.0233045,-0.0120673368
