station_idx,r_over_R,X,Y,Z
0,0.0,5.8537242166666655e-05,0.0,0.022224999999999998
0,0.0,0.0002900001201282051,0.0,0.021780499999999998
0,0.0,0.00052095508275641,0.0,0.021335999999999997
0,0.0,0.0007508160738974358,0.0,0.020891499999999997
0,0.0,0.000979026340205128,0.0,0.020446999999999996
0,0.0,0.0014284044313717947,0.0,0.019557999999999996
0,0.0,0.0018671358357435894,0.0,0.018669
0,0.0,0.0022956307926282047,0.0,0.01778
0,0.0,0.002714328844141025,0.0,0.016891
0,0.0,0.0031230932438461537,0.0,0.016002
0,0.0,0.0035215723580512815,0.0,0.015112999999999998
0,0.0,0.003909434088269229,0.0,0.014223999999999997
0,0.0,0.004286375638820512,0.0,0.013335000000000003
0,0.0,0.004652123516833332,0.0,0.012446000000000002
0,0.0,0.00500653120826923,0.0,0.011557000000000001
0,0.0,0.00534947173429487,0.0,0.010668
0,0.0,0.005680827883679487,0.0,0.009779
0,0.0,0.006000521515602562,0.0,0.008889999999999999
0,0.0,0.006308337742807691,0.0,0.008001000000000001
0,0.0,0.006603348643051281,0.0,0.007112
0,0.0,0.006884421174435895,0.0,0.006222999999999999
0,0.0,0.007150422295064102,0.0,0.0053339999999999985
0,0.0,0.007400258033448717,0.0,0.0044449999999999976
0,0.0,0.00763290279132051,0.0,0.0035559999999999967
0,0.0,0.007848073308205127,0.0,0.0026670000000000027
0,0.0,0.008045691443282049,0.0,0.0017780000000000018
0,0.0,0.008225737661346152,0.0,0.0008890000000000009
0,0.0,0.008388143589179485,0.0,0.0
0,0.0,0.008532704107128202,0.0,-0.0008890000000000009
0,0.0,0.008658266638089742,0.0,-0.0017779999999999983
0,0.0,0.008763248830448716,0.0,-0.0026669999999999992
0,0.0,0.008846097635397433,0.0,-0.003556
0,0.0,0.008905240468923076,0.0,-0.0044449999999999976
0,0.0,0.008939427077897433,0.0,-0.0053339999999999985
0,0.0,0.008949722131,0.0,-0.006222999999999999
0,0.0,0.008938127986756408,0.0,-0.0071119999999999985
0,0.0,0.008906656771294869,0.0,-0.008001
0,0.0,0.008857301075538459,0.0,-0.00889
0,0.0,0.008790998589333332,0.0,-0.009778999999999998
0,0.0,0.008701371068205125,0.0,-0.010667999999999999
0,0.0,0.008578963472871792,0.0,-0.011557
0,0.0,0.008414135179602563,0.0,-0.012445999999999999
0,0.0,0.008196991607,0.0,-0.013334999999999998
0,0.0,0.007918468419884613,0.0,-0.014223999999999999
0,0.0,0.007576797682192307,0.0,-0.015112999999999998
0,0.0,0.007172936618974358,0.0,-0.016002
0,0.0,0.006702567949897435,0.0,-0.016891
0,0.0,0.0061534040309358965,0.0,-0.017779999999999997
0,0.0,0.005511936267743589,0.0,-0.018668999999999998
0,0.0,0.00476239974978205,0.0,-0.019558
0,0.0,0.004324635338064101,0.0,-0.0200025
0,0.0,0.003821896834089743,0.0,-0.020447
0,0.0,0.0032254088807051277,0.0,-0.020891499999999997
0,0.0,0.0024783826366025635,0.0,-0.021335999999999997
0,0.0,0.0017443082334999995,0.0,-0.0216916
0,0.0,0.0013415802121794869,0.0,-0.021869399999999997
0,0.0,0.0008716413176153844,0.0,-0.0220472
0,0.0,0.0005667651387820512,0.0,-0.0221361
0,0.0,0.0003640483151666666,0.0,-0.022180549999999997
0,0.0,0.00022846422397435892,0.0,-0.022202774999999998
0,0.0,0.0,0.0,-0.022224999999999998
0,0.0,-0.00045614703974358967,0.0,-0.022202774999999998
0,0.0,-0.000580371409153846,0.0,-0.022180549999999997
0,0.0,-0.0007629767390897434,0.0,-0.0221361
0,0.0,-0.001026828987153846,0.0,-0.0220472
0,0.0,-0.0013954192375128203,0.0,-0.021869399999999997
0,0.0,-0.0016578844860128201,0.0,-0.0216916
0,0.0,-0.001980117694602564,0.0,-0.021335999999999997
0,0.0,-0.002208025165230769,0.0,-0.020891499999999997
0,0.0,-0.0023951235923461533,0.0,-0.020447
0,0.0,-0.0025439916230256404,0.0,-0.0200025
0,0.0,-0.0026497259207820508,0.0,-0.019558
0,0.0,-0.0027798108517307686,0.0,-0.018668999999999998
0,0.0,-0.0028695848868974354,0.0,-0.017779999999999997
0,0.0,-0.0029266960590897425,0.0,-0.016891
0,0.0,-0.002953762085794871,0.0,-0.016002
0,0.0,-0.002955149085358974,0.0,-0.015112999999999998
0,0.0,-0.002935066894487179,0.0,-0.014223999999999999
0,0.0,-0.0028976179062564097,0.0,-0.013334999999999998
0,0.0,-0.0028467189292948713,0.0,-0.012445999999999999
0,0.0,-0.002785534666833333,0.0,-0.011557
0,0.0,-0.0027169953996410254,0.0,-0.010667999999999999
0,0.0,-0.002644050943692307,0.0,-0.009778999999999998
0,0.0,-0.0025696511149615377,0.0,-0.00889
0,0.0,-0.0024962573492948712,0.0,-0.008001
0,0.0,-0.0024240845339487172,0.0,-0.0071119999999999985
0,0.0,-0.0023527224296153843,0.0,-0.006222999999999999
0,0.0,-0.002281770564589743,0.0,-0.0053339999999999985
0,0.0,-0.002210808931961538,0.0,-0.0044449999999999976
0,0.0,-0.0021395152008461533,0.0,-0.003556
0,0.0,-0.002067879603641025,0.0,-0.0026669999999999992
