station_idx,r_over_R,X,Y,Z
0,0.0,2.2647280644444443e-05,0.0,0.008255
0,0.0,0.00011219719044444443,0.0,0.008089899999999999
0,0.0,0.00020155059455555552,0.0,0.007924800000000001
0,0.0,0.0002904807556444444,0.0,0.0077597
0,0.0,0.0003787722732444444,0.0,0.007594599999999998
0,0.0,0.0005526306814888889,0.0,0.007264399999999999
0,0.0,0.0007223700281777778,0.0,0.0069342000000000015
0,0.0,0.0008881490294444444,0.0,0.0066040000000000005
0,0.0,0.0010501377382888888,0.0,0.0062737999999999995
0,0.0,0.0012082832493333334,0.0,0.0059436
0,0.0,0.0013624495201777778,0.0,0.005613399999999999
0,0.0,0.001512508066333333,0.0,0.0052832
0,0.0,0.0016583417401777778,0.0,0.004953000000000001
0,0.0,0.0017998447309555553,0.0,0.0046228
0,0.0,0.0019369603543333334,0.0,0.004292600000000001
0,0.0,0.002069639483888889,0.0,0.0039624
0,0.0,0.0021978367721555555,0.0,0.0036322000000000004
0,0.0,0.002321521987488889,0.0,0.0033019999999999994
0,0.0,0.002440611992866666,0.0,0.0029718
0,0.0,0.002554747787511111,0.0,0.002641600000000001
0,0.0,0.002663491012577778,0.0,0.0023114
0,0.0,0.0027664033092222222,0.0,0.0019812000000000007
0,0.0,0.0028630614344222227,0.0,0.0016509999999999997
0,0.0,0.002953068597844444,0.0,0.0013207999999999987
0,0.0,0.0030363152097777775,0.0,0.0009906000000000012
0,0.0,0.0031127710385777775,0.0,0.0006604000000000002
0,0.0,0.003182428526333333,0.0,0.000330200000000001
0,0.0,0.003245261220355555,0.0,0.0
0,0.0,0.0033011897625777778,0.0,-0.000330200000000001
0,0.0,0.003349768236244445,0.0,-0.0006603999999999994
0,0.0,0.0033903844505555553,0.0,-0.0009906000000000003
0,0.0,0.0034224375515777778,0.0,-0.0013208000000000004
0,0.0,0.003445319127466666,0.0,-0.0016509999999999997
0,0.0,0.003458545471911111,0.0,-0.0019812
0,0.0,0.003462528491066667,0.0,-0.0023114
0,0.0,0.003458042870822222,0.0,-0.0026416
0,0.0,0.003445867076022222,0.0,-0.0029718
0,0.0,0.0034267720135999994,0.0,-0.0033020000000000002
0,0.0,0.0034011204632888887,0.0,-0.0036321999999999995
0,0.0,0.003366444767111111,0.0,-0.0039624
0,0.0,0.0033190868960888886,0.0,-0.004292600000000001
0,0.0,0.003255317021088889,0.0,-0.0046228
0,0.0,0.003171307060133333,0.0,-0.004953
0,0.0,0.0030635501424666665,0.0,-0.0052832
0,0.0,0.0029313622771333335,0.0,-0.0056134
0,0.0,0.002775113801777778,0.0,-0.0059436
0,0.0,0.0025931344180444445,0.0,-0.0062738
0,0.0,0.0023806701998444445,0.0,-0.0066040000000000005
0,0.0,0.002132494851644444,0.0,-0.0069342
0,0.0,0.0018425091391777776,0.0,-0.007264400000000001
0,0.0,0.0016731439090888888,0.0,-0.0074295
0,0.0,0.0014786410666444442,0.0,-0.0075946
0,0.0,0.0012478678087777778,0.0,-0.0077597000000000005
0,0.0,0.0009588532878888889,0.0,-0.007924800000000001
0,0.0,0.0006748496620666666,0.0,-0.00805688
0,0.0,0.0005190395455555556,0.0,-0.00812292
0,0.0,0.0003372264358666667,0.0,-0.00818896
0,0.0,0.0002192738961111111,0.0,-0.00822198
0,0.0,0.0001408454525111111,0.0,-0.00823849
0,0.0,8.838977044444443e-05,0.0,-0.008246745
0,0.0,0.0,0.0,-0.008255
0,0.0,-0.00017647722444444442,0.0,-0.008246745
0,0.0,-0.0002245379812,0.0,-0.00823849
0,0.0,-0.00029518555531111106,0.0,-0.00822198
